metab_id	Metabolite	Compound	ID	m/z	Retention time	Mode	Adducts	Formula	Fragmentation Score	Theoretical Fragmentation Score	level	Mass Error (ppm)	KEGG Compound ID	Library ID	compound_source	CAS ID	drugbank_id	drugbank	Score	SMILES	ORG_1	ORG_2	ORG_3	ORG_4	ORG_5	ORG_6	ORG_7	ORG_8	ORG_9	ELC_1	ELC_2	ELC_3	ELC_4	ELC_5	ELC_6	ELC_7	ELC_8	ELC_9	ELC_10	ELC_11	CON_1	CON_2	CON_3	CON_4	CON_5	CON_6	CON_7	CON_8	CON_9	CON_10	QC01	QC02	QC03
metab_60	metab_60	0.47_350.8853m/z	pos_61	350.8852622	0.473933333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.696067848	5.670603113	5.633575366	5.633394218	5.587258766	5.663306353	5.547830668	5.593197064	5.610392087	5.454520663	5.457865094	5.50690905	5.763074287	5.523923327	5.546307269	5.60450877	5.53087069	5.579759691	5.656495885	5.517135033	5.604600037	5.6861034	5.627489122	5.684477479	5.556201267	5.635251088	5.873237475	5.91816262	5.855634159	5.875224741	5.674729503	5.63785684	5.614323284
metab_61	metab_61	0.47_436.8703m/z	pos_62	436.8703473	0.473933333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.678689884	4.61783494	4.763722521	4.531810559	4.25474141	4.743673792	4.207128413	4.705159315	4.330871068	4.649025043	4.212503123	4.339676648	5.034374853	4.209842574	4.239282323	4.746407588	4.272603762	4.397001287	4.331213028	4.270249201	4.579434344	4.636402496	4.541709151	4.869239123	4.453387551	4.610595217	5.129210481	5.133926915	5.108862733	5.165686947	4.80739754	4.708115174	4.640065774
metab_62	metab_62	0.47_534.9470m/z	pos_63	534.9469877	0.473933333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.890069569	4.773180086	4.752902451	4.956212376	4.96350086	5.123363948	4.698183051	4.713822006	4.796368487	4.654242084	4.719272741	4.624749385	4.860089501	4.679900821	4.679967643	4.931849714	4.608135451	4.900824951	4.881115881	4.434565381	4.756548569	5.005124726	4.942786515	4.655420162	4.595629615	4.699038822	4.191898527	4.18421095	4.422688545	4.199646191	4.917655946	4.829166757	4.751324975
metab_63	metab_63	0.48_236.9048m/z	pos_64	236.9048147	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.892603475	5.916009012	5.896920245	5.878499664	5.878599391	5.923944423	5.82329209	5.821169433	5.885302971	5.785633672	5.803471486	5.816289698	5.986432582	5.809418109	5.859312059	5.85961679	5.834571567	5.833934565	5.904041781	5.824554758	5.879282902	5.920722225	5.914153482	5.899085622	5.794424698	5.919103424	6.081680873	6.114344257	6.052507048	6.076519398	5.912328411	5.928273003	5.900155757
metab_64	metab_64	0.48_281.0497m/z	pos_65	281.049722	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.656672646	4.403027997	4.772612326	3.436810744	3.559123848	3.447674615	5.18840146	4.90980798	5.172676951	4.426256831	4.759403418	4.805884666	4.78197556	4.804579246	4.410130101	5.576450023	5.360589084	5.187063414	4.730435584	5.38236522	4.808620802	4.749467484	4.528836266	4.769212882	5.10708785	4.78985445	3.431559118	3.629924903	3.430834516	3.439304432	4.898211314	4.922566279	4.842454607
metab_65	metab_65	0.48_322.8639m/z	pos_66	322.8639075	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.023375882	6.02337131	6.030557811	6.003750719	6.010187188	6.065073447	5.935418241	5.960621319	6.000995703	5.918866683	5.921238355	5.922432023	6.099128633	5.909825156	5.975904248	5.949814234	5.955411174	5.940005044	6.025161827	5.905425763	5.970744491	6.046400639	6.020028814	6.026515456	5.917598307	6.026282328	6.211335888	6.241957172	6.210467446	6.193236687	5.99908362	6.043578789	6.022922304
metab_66	metab_66	0.48_420.9661m/z	pos_67	420.966107	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.780111862	5.755773059	5.71073419	5.730369461	5.865811133	5.862133335	5.729908983	5.684951244	5.707290923	5.6906601	5.711226922	5.78884514	5.818116772	5.772423575	5.782258822	5.799353291	5.744650827	5.719629818	5.807368344	5.724894853	5.817149429	5.92855268	5.899313134	5.66738424	5.675732305	5.547924487	5.021745141	5.267987478	5.325951349	5.189402967	5.743981017	5.786316326	5.718523767
metab_67	metab_67	0.48_504.9284m/z	pos_68	504.9283531	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.312697432	5.301220635	5.215129341	5.251075209	5.344763143	5.447007534	5.325764204	5.19069298	5.175800967	5.217710827	5.298203028	5.405809457	5.283397456	5.206458029	5.405670289	5.285042393	5.068524507	5.248425085	5.356076996	5.227131053	5.390002348	5.444887158	5.538609769	5.211112991	5.102931876	5.186699377	4.662989512	4.741013709	4.772054274	4.4703731	5.221609837	5.33301835	5.196566308
metab_68	metab_68	0.48_588.8892m/z	pos_69	588.8892083	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.370488833	5.341052597	5.283284631	5.244212638	5.428148404	5.393660763	5.451598622	5.293636253	5.297748822	5.217453836	5.283122403	5.352443109	5.419336956	5.33782794	5.432628583	5.579335386	5.520930838	5.353083749	5.399329369	5.513687073	5.343600394	5.451573762	5.526800362	5.198155728	5.345000493	5.154214184	4.660301714	4.902614949	4.840003567	4.507563111	5.414612594	5.35435382	5.295702189
metab_69	metab_69	0.48_602.7696m/z	pos_70	602.7695508	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.512601955	5.576361009	5.569810466	5.553920549	5.566217201	5.682983261	5.388964136	5.568103294	5.519438163	5.496324215	5.375591397	5.431243811	5.62154498	5.504187027	5.530542485	5.262168801	5.492495324	5.448089534	5.598481392	5.404212849	5.450831452	5.610566322	5.557250132	5.619814063	5.580641069	5.544772397	5.804040555	5.843807095	5.791585929	5.795934157	5.5593777	5.584758107	5.540697887
metab_70	metab_70	0.48_618.9086m/z	pos_71	618.9086068	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.427736649	5.247414685	5.121242821	5.194856427	5.358906757	5.490800025	5.248082123	5.026952249	5.058770173	4.975115767	5.262110344	5.272190715	5.438974098	5.204180303	5.072309815	5.23850462	5.002579915	5.172634034	5.322786599	5.021465044	5.247011966	5.466964589	5.402035711	5.179667552	4.893065734	5.122001368	4.497238399	4.707719104	4.723152798	4.476880427	5.244204836	5.242467035	5.265892845
metab_71	metab_71	0.48_686.7308m/z	pos_72	686.7307568	0.48175	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.386782176	5.410358109	5.33842258	5.33835918	5.374885931	5.411987748	5.088760741	5.247532186	5.283299016	5.032994697	5.169336762	5.130268032	5.512513189	5.130791353	5.346649472	5.122425163	5.128599697	5.129669131	5.402076042	5.172439332	5.282973726	5.260564047	5.326039097	5.398448836	5.1824935	5.410499975	5.731896433	5.772224807	5.785218065	5.746484662	5.403781721	5.301827619	5.226263187
metab_72	metab_72	0.49_80.2446m/z	pos_73	80.24458783	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.580426261	2.632907469	2.711122041	2.848878244	3.102125686	3.098796735	2.556695348	2.556852864	2.798222112	3.015966618	3.018872641	2.693784766	3.082837799	3.062445508	3.05602435	2.576041577	2.562795137	2.566873554	3.044503974	2.563454844	3.004456204	2.993617768	3.24222044	3.085145691	2.70164404	3.289941465	3.028001584	3.07495569	3.089316066	3.000576036	2.599002072	2.596070399	2.679134572
metab_74	metab_74	0.49_365.0112m/z	pos_75	365.0111762	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.833337095	4.607264375	5.092279486	1.739873586	1.484203402	2.077619875	5.428461646	5.245994441	5.396203988	4.62343317	5.020935051	5.067517098	5.066661374	4.995374357	4.461655754	5.853000167	5.681128892	5.563962315	4.940881422	5.663862095	5.159304627	5.042522625	4.537181118	5.137195248	5.331801262	5.150253831	1.609917047	1.473808867	1.480539992	1.664531656	5.244595334	5.223386387	5.248323687
metab_75	metab_75	0.49_406.8254m/z	pos_76	406.8254428	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.642360184	5.645817534	5.647381776	5.642619183	5.616913778	5.676988078	5.520826102	5.555762897	5.583541742	5.53905231	5.530262958	5.5105921	5.700917833	5.530834432	5.600710294	5.524753015	5.528399555	5.545174331	5.631064917	5.516426774	5.603084279	5.657956284	5.645699817	5.64521012	5.567445168	5.646092445	5.836160596	5.839845769	5.816737477	5.82051491	5.617660819	5.660694784	5.606462846
metab_76	metab_76	0.49_488.7893m/z	pos_77	488.7892665	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.183150932	6.174624017	6.176513577	6.207164555	6.155085877	6.217878413	6.050837171	6.102349379	6.071461703	6.102510286	6.081921041	6.058581968	6.218913857	6.081237303	6.180709825	6.045759219	6.071416194	6.032887815	6.183882991	6.073182711	6.109380596	6.17561985	6.200356503	6.167323145	6.084378357	6.205181737	6.356204581	6.366455424	6.368858713	6.32270235	6.151698187	6.172222721	6.151052962
metab_77	metab_77	0.49_526.7579m/z	pos_78	526.757894	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.34273129	5.276315062	5.534028641	5.527906763	5.477889238	5.401401684	5.311421672	5.415064925	5.272501393	5.578557074	5.451944558	5.388700223	5.238014298	5.386204157	5.466118292	5.073798548	5.239982544	5.339850536	5.388740706	5.258368644	5.262638732	5.261127759	5.387604046	5.321060611	5.345866376	5.683774916	5.41973827	5.318990658	5.472951042	5.342251475	5.405725197	5.347045842	5.366555417
metab_78	metab_78	0.49_572.7506m/z	pos_79	572.750591	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.907502593	5.89172507	5.899544852	5.961258612	5.885960256	5.994390365	5.774432151	5.840234158	5.795943365	5.841503938	5.822275419	5.819297806	5.922675747	5.837277549	5.916194573	5.711658486	5.775941311	5.766735844	5.893206809	5.764228921	5.853312402	5.845711273	5.964839054	5.890324093	5.787561064	5.928366057	6.091935584	6.11007702	6.09162956	6.074025358	5.900336556	5.888120185	5.87844024
metab_79	metab_79	0.49_656.7119m/z	pos_80	656.7119038	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.749092163	5.741094126	5.706689383	5.837009463	5.713787087	5.813372193	5.608934165	5.610369193	5.652765089	5.728650771	5.678199235	5.711583322	5.784831661	5.68248715	5.780301123	5.531872959	5.647200118	5.61139722	5.742035664	5.57784365	5.70037437	5.711928785	5.783936184	5.751382777	5.614608741	5.816205818	5.950121712	5.97563564	5.962087702	5.940145425	5.733296584	5.757702465	5.730724728
metab_80	metab_80	0.49_740.6735m/z	pos_81	740.6734522	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.639781945	5.639366674	5.604833539	5.703654734	5.613774797	5.684186536	5.472448932	5.549862019	5.574983479	5.539750102	5.555163479	5.45892141	5.660234912	5.479406576	5.707000657	5.381796209	5.45750483	5.459479363	5.666390423	5.22914501	5.531685211	5.593488565	5.708717543	5.612975705	5.574867729	5.666348229	5.829179242	5.806299361	5.847357622	5.778375841	5.626667371	5.586113101	5.600194902
metab_81	metab_81	0.49_770.6917m/z	pos_82	770.6916739	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.097774262	4.964041154	4.819491792	4.814669738	4.685467867	4.850378939	4.282595159	4.75632848	4.6592902	4.492679711	4.599615849	4.537623774	5.035392352	4.437915398	4.961654193	4.855771745	4.512839791	4.70134463	4.948811308	4.850274667	4.448765829	4.871180422	4.571820706	4.926538121	4.666089323	4.927282565	5.241065986	5.407342566	5.250547349	5.307732212	4.801095404	4.778280319	4.828240765
metab_82	metab_82	0.49_826.6332m/z	pos_83	826.633185	0.489566667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.228547939	5.182397703	5.242022631	5.342596661	5.066386395	5.26009507	4.812342816	4.989395684	4.999781007	5.156486087	5.09019408	5.144936535	5.272270856	5.029798624	5.188412873	4.554565002	4.870960672	4.901089001	5.204788706	4.712696518	5.217456334	4.959150061	5.223537972	5.17023362	5.009082931	5.19807351	5.388454544	5.423880187	5.421167175	5.449044861	5.137316865	5.104734073	5.148330979
metab_84	metab_84	0.50_124.9228m/z	pos_85	124.9227928	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.877091084	5.882321761	5.86946522	5.957211643	5.940072023	5.950689855	5.802591362	5.807099844	5.794758231	5.916421202	5.857846285	5.861807299	5.882943033	5.833133449	5.952578584	5.784318435	5.830929551	5.796973193	5.901631863	5.792061876	5.912749251	5.873349693	6.00680537	5.875287556	5.88079231	5.898806673	5.94153201	5.980124625	5.991529498	5.956689293	5.876240799	5.891635398	5.891911011
metab_85	metab_85	0.50_185.0687m/z	pos_86	185.068741	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.228846827	5.304814888	5.16742158	5.271711519	5.441498738	5.425858801	5.249212383	5.147138884	5.102426629	5.225179284	5.250278977	5.340489043	5.356527866	5.260989024	5.408271122	5.269628695	5.096981088	5.223399676	5.332334124	5.168598891	5.397071028	5.457051351	5.495312599	5.146023294	5.135689105	5.050224046	4.501242794	4.788496459	4.67088111	4.640160553	5.263174107	5.230405219	5.252717861
metab_86	metab_86	0.50_206.8859m/z	pos_87	206.8859473	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.450384497	6.454261284	6.44796737	6.540006733	6.522852509	6.52070288	6.360424491	6.366669535	6.343734091	6.518754641	6.432801276	6.425581913	6.430903255	6.393906014	6.527438773	6.30414109	6.388802806	6.329897126	6.464268497	6.328543723	6.475099448	6.450053399	6.576793313	6.435676141	6.464917581	6.483766107	6.518161736	6.545519131	6.56958048	6.530375125	6.445424645	6.444093995	6.44224002
metab_88	metab_88	0.50_274.8733m/z	pos_89	274.873287	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.158658478	5.189262781	5.37925091	5.341765748	5.353084161	5.182474542	5.108315875	5.320098221	5.101074132	5.37732341	5.298092301	5.235047924	5.235432225	5.252979659	5.244331582	4.961716638	5.072920823	5.185828936	5.284539645	5.032133149	5.182865899	5.106939261	5.220496959	5.257121668	5.157624483	5.574212536	5.310145356	5.248492171	5.251303875	5.291769705	5.255583228	5.275676911	5.282601693
metab_89	metab_89	0.50_292.8452m/z	pos_90	292.8451547	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.406728917	6.392106869	6.395665429	6.500239507	6.481366424	6.485591053	6.291886558	6.325988599	6.281515997	6.475007337	6.379256662	6.378436579	6.380286284	6.343951754	6.47885605	6.204839971	6.322303816	6.27561953	6.418095942	6.271692466	6.418541016	6.397273194	6.512881185	6.392987061	6.405467668	6.431860608	6.47207831	6.494814503	6.518119923	6.477702617	6.38482079	6.39680023	6.387737568
metab_90	metab_90	0.50_374.8086m/z	pos_91	374.8085983	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.053957991	6.030202625	6.03436735	6.169532321	6.128377647	6.147508755	5.936382219	5.948453112	5.908114517	6.143777987	6.040608151	6.02028366	6.007898462	5.978136678	6.151597868	5.860883963	5.976088494	5.930975608	6.072945731	5.91288755	6.074085746	6.058030274	6.1729732	6.043438564	6.091695402	6.089145367	6.124177661	6.124380326	6.164537454	6.117736808	6.043737426	6.049482644	6.043074143
metab_91	metab_91	0.50_458.7702m/z	pos_92	458.7701642	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.51877544	6.482218213	6.508592135	6.63472013	6.587442688	6.605756801	6.389305919	6.428220752	6.37306366	6.61622077	6.476464267	6.487677664	6.438838626	6.444337937	6.610722575	6.313163797	6.419712129	6.366467918	6.52128867	6.369098165	6.516419949	6.47426037	6.618216353	6.492510873	6.555511232	6.538394889	6.600415105	6.573724091	6.635583728	6.586242766	6.50810312	6.506531528	6.475488593
metab_92	metab_92	0.50_502.9150m/z	pos_93	502.9149742	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.056008516	4.880835065	5.219107473	3.989767479	3.987577439	4.000634176	5.460603551	5.312325839	5.329915674	5.135184852	5.141481736	5.271241072	5.082547465	5.231333698	4.959173857	5.783914005	5.716288917	5.468405594	5.050851672	5.716372494	5.35171791	5.147453705	4.90307001	5.292691772	5.57604995	5.264528811	3.98451446	3.976827188	3.983789665	3.992261822	5.395555365	5.299320811	5.359798339
metab_93	metab_93	0.50_544.7299m/z	pos_94	544.7298521	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.427100895	6.378003894	6.441992856	6.542604815	6.493241489	6.510287212	6.324244793	6.349597269	6.287634727	6.547637933	6.400491889	6.406250834	6.342757094	6.36022275	6.532804523	6.231251178	6.355266511	6.287727565	6.438051126	6.28714672	6.447226594	6.387973689	6.537466153	6.422293048	6.466904675	6.450215061	6.500720171	6.485713364	6.532909759	6.474357764	6.418361168	6.409574547	6.411303205
metab_94	metab_94	0.50_558.8703m/z	pos_95	558.870263	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.3548127	5.333303	5.226140057	5.382378542	5.558853832	5.468203093	5.372270938	5.194148229	5.175108343	5.408122209	5.418144461	5.467646101	5.292201696	5.400783518	5.483360926	5.244438517	5.231950222	5.298227711	5.35912269	5.198591376	5.449983255	5.507121942	5.570291043	5.198402108	5.303782556	5.084224929	4.099499994	4.789755898	4.698372769	4.588719825	5.307667927	5.325810807	5.349798541
metab_95	metab_95	0.50_628.6914m/z	pos_96	628.691449	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.769416148	5.675584866	5.754084236	5.908937212	5.840520626	5.788776939	5.599931797	5.711335137	5.569005877	5.892530814	5.733142249	5.752947403	5.605099798	5.666785754	5.902807246	5.486085418	5.672541372	5.56295205	5.753217207	5.538364027	5.759374545	5.734011293	5.891295265	5.707155824	5.801574745	5.79782903	5.802083229	5.830668747	5.861348731	5.84017338	5.715502881	5.717217192	5.690198911
metab_96	metab_96	0.50_644.8295m/z	pos_97	644.8295037	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.228365028	5.231667454	5.206630451	5.366383351	5.370704901	5.283888732	5.218845567	5.092596495	5.194107453	5.345563849	5.264086464	5.311162548	5.204952501	5.34653791	5.378328485	5.160458051	5.140092992	5.187595303	5.331261314	4.995124679	5.372193606	5.417489634	5.404930776	5.154169011	5.230143256	4.977023043	4.085828412	4.401749787	4.610744093	4.093575939	5.235551909	5.221791569	5.07636046
metab_97	metab_97	0.50_710.6546m/z	pos_98	710.6546407	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.741212451	5.623604117	5.731471111	5.918725986	5.790082896	5.842965801	5.534514524	5.646216709	5.44502344	5.942547174	5.705929317	5.718273171	5.539736225	5.702327224	5.904679951	5.381147391	5.556503564	5.557969223	5.770211341	5.521928045	5.793470538	5.652207374	5.875984791	5.729468846	5.78152868	5.788445618	5.814213938	5.737757177	5.886749997	5.810474291	5.710620899	5.615936493	5.732142656
metab_99	metab_99	0.50_796.6143m/z	pos_100	796.6142915	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.410549447	5.202350819	5.383593971	5.618805159	5.441305148	5.530975651	5.174957109	5.24851024	5.072278201	5.67166625	5.471121772	5.388335281	5.153945284	5.380097071	5.624437875	4.964800411	5.099711974	5.165831363	5.393614283	5.156250964	5.404654801	5.323015305	5.582527834	5.381654846	5.528008533	5.336377946	5.382371032	5.405291426	5.534943877	5.474981724	5.409302803	5.453924986	5.238780932
metab_100	metab_100	0.50_880.5756m/z	pos_101	880.5756395	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.332652599	5.210035724	5.331236105	5.563003943	5.347393587	5.364471419	5.140957448	5.124060793	4.9328086	5.56113699	5.27013307	5.121676602	4.973866285	5.106095737	5.539467277	4.678199872	5.050727381	4.669007384	5.351938493	4.958807614	5.31320974	5.050846474	5.439094831	5.258942338	5.380749747	5.294120747	5.364661374	5.131127076	5.414700434	5.310894044	5.232838422	5.288876119	5.2333999
metab_101	metab_101	0.50_964.5361m/z	pos_102	964.536064	0.497283333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.078799673	4.877455536	4.768851528	5.113276524	5.111573181	5.202860175	4.521952446	4.971802082	4.64393626	5.479172173	5.047872701	4.962429303	4.681109822	4.892235294	5.424927098	4.396888839	4.38360714	4.46927623	5.082683735	4.606755223	5.187061222	4.55163742	4.963070834	4.573965306	5.248690169	5.020037873	5.127067518	5.063730285	5.202312131	5.12114368	5.022320642	5.122937651	5.054253205
metab_102	metab_102	0.51_212.8430m/z	pos_103	212.8429873	0.505083333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.749142088	4.783255669	4.732856793	5.161477254	5.27031898	5.311453278	4.739680219	5.027677747	4.799352615	4.627034401	4.941051822	4.815239398	5.103710947	4.873218442	4.980811977	3.817061661	4.483659033	5.135805226	4.999716298	4.628378846	4.804817088	4.886800528	4.832665693	4.755166649	4.681893745	4.767221381	5.182851344	5.012844427	4.978373534	5.070293975	4.932779686	4.960089187	4.965975158
metab_103	metab_103	0.51_294.8432m/z	pos_104	294.8432099	0.505083333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.34438446	5.3864841	5.356880068	5.480322709	5.476900324	5.431466862	5.195262622	5.28851681	5.223851224	5.437008085	5.362267306	5.331263453	5.36205122	5.357926985	5.469850898	5.104909057	5.231989819	5.26028306	5.383807084	5.140891313	5.392858845	5.314069129	5.461245289	5.330806581	5.332305422	5.421500053	5.440865754	5.456774285	5.457067444	5.416224484	5.353796379	5.382900446	5.361604577
metab_104	metab_104	0.51_410.9854m/z	pos_105	410.9854493	0.505083333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.788739897	4.749723041	4.66390983	5.364137184	5.390575932	5.336493978	4.875620205	4.964526622	4.613106127	4.590769116	4.137150295	4.798336675	4.868911059	5.031539709	5.106887724	4.937499896	4.969987458	4.739726314	5.001629933	4.936562771	4.521543497	5.008403809	5.067683253	4.862632411	4.570943018	3.752357478	5.332330555	5.393350936	5.771655951	5.477102356	5.106217476	5.009099982	4.96074085
